id,x0,x1,x2,fitness-2,fitness-1,fitness0,fitness-0.5,fitness-1.5,fitness0.5,fitness1.5,fitness4,fitness3,fitness4.5,fitness5,fitness3.5,fitness2.5,fitness2,fitness1,fitness-2.5,fitness-4,fitness-3.5,fitness-4.5,fitness-3,fitness-5
196239,0.486549,-1.48654,-3.35929,NA,NA,293.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196414,2.27093,-0.235141,-2.79912,NA,NA,NA,NA,NA,75.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196694,2.44429,-1.6956,-4.15664,NA,NA,NA,NA,NA,36.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196829,4.53989,-1.61118,-4.53563,98.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197184,4.30816,-0.724003,-4.11785,NA,NA,NA,NA,1998.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197370,3.35915,-0.86598,-2.85844,NA,NA,NA,NA,1052.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197432,4.54372,-0.193167,-2.26298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.165,NA,NA,NA,NA,NA
197686,4.38012,-0.707912,-0.865714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3083.344,NA,NA,NA,NA,NA
197970,4.13615,-1.20974,-0.698197,1597.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198174,4.82338,-0.210976,-0.509227,NA,NA,NA,NA,3877.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198375,4.33313,-1.50623,-3.44461,NA,995.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198565,3.29754,-0.0199916,-3.73421,NA,NA,NA,13.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198725,2.37687,1.42347,-3.13937,NA,NA,NA,NA,181.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198935,1.47033,1.75311,-2.70336,NA,NA,NA,NA,52.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199159,0.407411,-0.037986,-2.84302,38.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199243,0.952446,-0.322371,-1.68215,191.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199457,2.14811,0.0183613,-0.741372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.982,NA,NA,NA,NA
199670,3.45641,-0.333335,-0.641607,288.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199999,4.4571,-1.26527,-1.78514,NA,182.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
