id,x0,x1,x2,fitness-2.5,fitness-1,fitness-0.5,fitness-1.5,fitness0,fitness0.5,fitness-2,fitness1.5,fitness-3.5,fitness-3,fitness1,fitness2,fitness-4,fitness-5,fitness-4.5,fitness2.5,fitness4,fitness4.5,fitness5,fitness3.5,fitness3
194907,-0.304388,-1.84947,-2.17657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.672,NA,NA,NA,NA
195117,-0.479301,-0.831178,-2.20416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.911,NA,NA,NA,NA
195322,-0.780844,-0.843534,-2.39755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.077,NA,NA,NA,NA,NA,NA,NA,NA,NA
195560,-0.728271,0.0843985,-1.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.098
195685,-0.574722,0.0440193,-1.36914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
195815,-1.33641,-0.768064,-2.41357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201.836
196178,-1.42297,-0.09094,-3.36819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.878
196287,-1.4571,-0.949668,-3.89489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.078,NA,NA,NA
196539,-1.53873,-0.789108,-2.21599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980.92,NA,NA,NA,NA
196719,-1.17473,-0.184722,-0.197077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247.193,NA,NA,NA
196850,-1.15317,-0.533387,-1.62748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.016,NA,NA,NA
197141,-1.00779,-1.00541,-3.08935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2286.126,NA,NA
197336,-5.43381e-05,-1.43384,-2.03627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.348,NA,NA,NA,NA
197566,-0.555497,-1.21213,-2.38333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.655,NA,NA,NA
197760,-0.267093,-0.969312,-1.29317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9783.195,NA,NA
197838,-1.16755,-0.499316,-0.91119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440.936,NA,NA,NA
198183,-0.857511,-0.896916,-1.01295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16146.574,NA,NA
198215,-0.657701,-1.50902,-0.486318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.225
198520,-1.32034,-0.806387,-0.913686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7062.89,NA,NA,NA,NA
198750,-1.06988,-0.725903,-1.41784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2279.546,NA
198933,-0.640313,-1.28622,-0.915966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417.203,NA,NA,NA
199046,-0.730885,-1.90372,0.379604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.835
199351,-1.50795,-0.831051,-0.550369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3112.852,NA
199428,-1.40902,-0.45106,-0.202602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.852,NA,NA,NA
199675,-2.5649,-0.823551,-0.15111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843.071,NA,NA,NA,NA
200000,-1.93127,-1.41072,-1.23173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1286.505
