id,x0,x1,x2,fitness-1.5,fitness-1,fitness-2,fitness0,fitness1.5,fitness4,fitness3,fitness2.5,fitness-0.5,fitness1,fitness0.5,fitness2,fitness-2.5,fitness-3,fitness-4,fitness-3.5,fitness-4.5,fitness-5,fitness4.5,fitness3.5,fitness5
197857,-4.10998,-3.27642,-1.82563,NA,NA,NA,NA,NA,NA,1.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198067,-4.32927,-4.2341,-1.16381,NA,NA,NA,NA,NA,NA,-0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198387,-3.37415,-3.96613,-1.94568,NA,NA,NA,NA,NA,NA,80.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198590,-4.03929,-3.33891,-1.24855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-162.356,NA,NA
198726,-2.83717,-1.79265,-0.783245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.974
198988,-3.78382,-0.804804,-0.269088,NA,NA,NA,NA,NA,308.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199044,-4.4822,-1.12277,-0.420195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673,NA
199328,-4.41546,-1.05775,-0.578094,NA,NA,NA,NA,NA,215.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199429,-3.54822,-1.89144,0.824341,NA,NA,NA,NA,NA,148.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199765,-4.95763,-2.17115,1.42812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.868,NA,NA
199999,-4.09252,-1.78359,1.70304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.333,NA
