id,x0,x1,x2,fitness-5,fitness-4.5,fitness-3.5,fitness-3,fitness-1.5,fitness-1,fitness-2,fitness-0.5,fitness-2.5,fitness0,fitness0.5,fitness1,fitness1.5,fitness2,fitness3.5,fitness5,fitness4.5,fitness4,fitness2.5,fitness-4,fitness3
194519,-0.190269,-0.742886,0.462056,NA,NA,NA,NA,NA,NA,1817.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194729,-0.815754,-1.08937,0.0348082,NA,NA,NA,NA,NA,1095.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194814,0.0422036,-1.52509,1.43312,NA,NA,NA,NA,329.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195113,-0.643807,-1.09862,-0.297231,NA,NA,NA,NA,NA,952.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195323,-1.61642,-0.836065,-0.493969,NA,NA,NA,NA,NA,NA,NA,3457.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195553,-1.43659,-1.27412,-3.03634,NA,NA,NA,NA,NA,NA,NA,3048.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195642,-0.187174,-0.822928,-2.69014,NA,NA,NA,NA,NA,1047.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195906,0.363509,-0.998349,-2.60076,NA,NA,NA,NA,NA,1184.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196151,1.37094,-1.60753,-1.51735,NA,NA,NA,NA,2971.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196244,0.869074,-1.01411,-0.384445,NA,NA,NA,NA,1126.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196510,0.214059,-2.56283,-1.0805,NA,NA,NA,69.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196725,-0.168836,-2.06976,-0.919278,NA,NA,NA,1085.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196810,0.318671,-1.55281,-0.30058,NA,NA,NA,NA,NA,NA,NA,NA,844.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197066,0.39723,-0.824966,-0.995203,NA,NA,NA,NA,4929.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197243,-0.232081,0.046149,-1.24957,NA,NA,NA,NA,NA,NA,NA,743.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197523,-0.891654,0.308104,-1.75839,NA,NA,NA,NA,NA,450.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197756,-0.24453,2.94343,-1.87082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.21,NA,NA,NA,NA,NA,NA,NA
197905,-0.728668,4.24691,-1.54104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2463.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198114,0.151258,3.76704,-0.787944,NA,NA,NA,NA,NA,562.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198284,0.0618191,4.767,-1.62001,NA,NA,NA,NA,NA,NA,350.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198461,-0.634225,4.39238,-1.08224,NA,NA,NA,NA,939.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198665,0.0276188,4.70649,0.017019,NA,NA,NA,NA,NA,1784.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198999,-0.38495,4.61897,-0.270927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199177,-0.321799,4.94603,-0.374232,NA,NA,NA,NA,NA,NA,NA,3199.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199393,-0.974676,4.51719,-0.834686,NA,NA,NA,NA,NA,NA,NA,469.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199449,-1.61475,4.81306,-1.54523,NA,NA,NA,NA,NA,NA,NA,3930.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199764,-1.35701,4.69012,-1.65029,NA,NA,NA,NA,NA,NA,NA,1009.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,-1.23542,4.08838,-1.55368,NA,NA,NA,NA,NA,NA,NA,1407.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
