id,x0,x1,x2,fitness-1.5,fitness0,fitness-0.5,fitness1,fitness2.5,fitness5,fitness4.5,fitness4,fitness3.5,fitness3,fitness2,fitness1.5,fitness0.5,fitness-2,fitness-2.5,fitness-1,fitness-3,fitness-3.5,fitness-5,fitness-4,fitness-4.5
196932,-0.247814,0.257885,4.46538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.494,NA,NA,NA,NA,NA
197154,0.264657,-1.56685,4.19769,NA,NA,1109.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197245,1.18662,-1.17545,2.68907,NA,101.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197483,1.13697,-0.562816,0.360931,NA,NA,NA,90.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197602,0.450406,-2.42926,0.0659409,NA,NA,NA,64.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197902,0.387604,-2.99388,0.376771,NA,NA,NA,NA,109.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198149,-0.329432,-3.03784,0.68571,NA,NA,NA,NA,NA,NA,NA,NA,175.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198395,0.448287,-1.74498,-0.615332,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198520,1.31061,-1.9218,-0.419874,NA,NA,NA,NA,NA,NA,NA,188.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198730,0.639352,-1.19208,-1.0704,NA,NA,NA,NA,NA,NA,NA,NA,59.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198808,3.17797,-0.154071,-1.57198,NA,NA,NA,NA,NA,2825.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199124,4.70879,-0.464829,-1.73471,NA,NA,NA,NA,NA,103.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199302,4.34631,0.163203,-1.35973,NA,NA,NA,NA,NA,NA,NA,NA,273.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199457,4.2443,-0.139614,-1.2529,NA,NA,NA,NA,601.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199770,4.93739,-0.863916,0.289898,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,4.38794,-1.35807,1.8031,NA,NA,NA,NA,NA,NA,NA,NA,-559.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
