id,x0,x1,x2,fitness0.5,fitness-0.5,fitness-1.5,fitness-1,fitness-2.5,fitness-2,fitness0,fitness1.5,fitness1,fitness2,fitness2.5,fitness5,fitness3.5,fitness4,fitness4.5,fitness3,fitness-3,fitness-4,fitness-3.5,fitness-4.5,fitness-5
194509,-1.30096,-1.93577,1.78687,NA,NA,NA,NA,NA,NA,1295.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194691,-0.678654,-2.66763,1.95348,NA,275.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194862,-0.426248,-1.54461,2.23896,NA,NA,NA,369.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195085,-0.627594,-1.28801,3.16833,NA,3479.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195287,-0.564935,-1.5524,3.33254,888.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195441,-0.618594,-1.15669,2.06715,30.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195783,-0.866942,-0.985581,2.52616,NA,NA,NA,NA,NA,NA,327.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195818,-1.19527,-3.01475,3.71826,NA,NA,NA,NA,NA,NA,497.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196154,-1.0056,-1.38717,3.24225,NA,4620.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196374,-2.10895,-1.83351,4.37715,NA,NA,876.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196590,-2.66047,-1.4618,4.72118,NA,NA,NA,3109.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196621,-0.845045,-0.177532,4.72896,NA,7926.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196821,-0.702705,-1.40596,4.60296,NA,NA,NA,NA,NA,NA,600.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197094,0.0730453,-2.0841,4.99028,NA,NA,NA,730.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197245,1.08054,-1.40421,4.82006,NA,NA,NA,292.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197551,0.958981,-1.38454,3.90271,NA,NA,NA,574.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197623,0.405809,-0.363007,4.01654,NA,177.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197880,-0.640073,-1.05312,4.91801,NA,NA,NA,NA,NA,NA,264.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198200,-1.30736,-0.93992,2.7688,NA,NA,3319.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198332,-0.799814,-2.00499,3.67651,NA,2697.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198540,-0.0212478,-3.15597,4.82143,NA,NA,1307.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198743,-0.0193958,-0.770126,4.07515,NA,NA,NA,1547.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198992,0.269046,-0.0693846,4.697,NA,NA,NA,NA,NA,NA,1630.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199117,0.526201,-0.877608,4.94658,NA,NA,NA,2564.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199393,-0.656488,-1.24612,4.63157,NA,3645.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199464,-0.695806,-0.39847,4.49518,NA,368.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199751,0.163286,0.0548253,4.71329,NA,220.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199997,-1.16716,0.25951,3.60264,NA,NA,NA,NA,NA,NA,132.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
